city,lat,lon,species,common_name,age_years,scenario,trees_planted,trees_alive,agb_kg,bgb_kg,carbon_t,co2_t,co2_total_t,co2_cumulative_t
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),20,0.95,100,35.848592240854195,433.8607356539361,112.8037912700234,0.25693232765426094,0.9420852013989567,33.772428241094204,295.6818360251957
Kolkata,22.5726,88.3639,Delonix regia,Gulmohar,0,0.8,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
Kolkata,22.5726,88.3639,Delonix regia,Gulmohar,1,0.8,100,80.0,0.11302707124299648,0.029387038523179084,6.69346315901025e-05,0.0002454269824970425,0.0196341585997634,0.0196341585997634
Kolkata,22.5726,88.3639,Delonix regia,Gulmohar,2,0.8,100,64.0,0.860197748749751,0.22365141467493527,0.0005094091068096025,0.0018678333916352088,0.11954133706465336,0.13917549566441675
Kolkata,22.5726,88.3639,Delonix regia,Gulmohar,3,0.8,100,51.20000000000001,2.819638994951311,0.7331061386873409,0.0016697902128101662,0.006122564113637275,0.31347528261822855,0.4526507782826453
Kolkata,22.5726,88.3639,Delonix regia,Gulmohar,4,0.8,100,40.96000000000001,6.5465747171608575,1.702109426461823,0.0038768815475026595,0.014215232340843084,0.5822559166809328,1.0349066949635781
Kolkata,22.5726,88.3639,Delonix regia,Gulmohar,5,0.8,100,32.76800000000001,12.582491538259115,3.27144779994737,0.007451351488957048,0.02732162212617584,0.8952749138305302,1.9301816087941082
Kolkata,22.5726,88.3639,Delonix regia,Gulmohar,6,0.8,100,26.214400000000005,21.45899286844006,5.579338145794416,0.012708015576690202,0.04659605711453074,1.2214876796231549,3.151669288417263
Kolkata,22.5726,88.3639,Delonix regia,Gulmohar,7,0.8,100,20.97152000000001,33.6999716460445,8.761992627971571,0.019957123208787553,0.07317611843222102,1.5346144312236925,4.686283719640955
Kolkata,22.5726,88.3639,Delonix regia,Gulmohar,8,0.8,100,16.777216000000006,49.82300940645442,12.953982445678148,0.029505186170502306,0.10818568262517511,1.8150545655100105,6.501338285150966
Kolkata,22.5726,88.3639,Delonix regia,Gulmohar,9,0.8,100,13.421772800000006,70.340352752816,18.28849171573216,0.04165555690021763,0.15273704196746465,2.0500018754313767,8.551340160582342
